,session_id,user_id,item_id,timeframe,eventdate
3042,442,NA,54141,1336141978,2012-05-04
3043,442,NA,104363,1336146591,2012-05-04
3044,442,NA,135755,1336146599,2012-05-04
3045,443,NA,117471,1336281932,2012-05-06
3046,443,NA,30523,1336283029,2012-05-06
3047,443,NA,91549,1336293251,2012-05-06
3048,443,NA,56242,1336294674,2012-05-06
3049,443,NA,54141,1336294688,2012-05-06
3050,443,NA,135755,1336315873,2012-05-06
3051,444,NA,104363,1336360620,2012-05-07
3052,444,NA,54141,1336364659,2012-05-07
3053,444,NA,22669,1336365681,2012-05-07
3054,444,NA,54543,1336365696,2012-05-07
3055,444,NA,91549,1336372879,2012-05-07
3056,444,NA,105437,1336381757,2012-05-07
3057,445,NA,15653,1337079810,2012-05-15
3058,445,NA,119012,1337088064,2012-05-15
3059,445,NA,91549,1337090539,2012-05-15
3060,445,NA,104363,1337096062,2012-05-15
3061,445,NA,135755,1337096085,2012-05-15
3062,446,NA,15653,1337770135,2012-05-23
3063,446,NA,119012,1337773441,2012-05-23
3064,446,NA,99518,1337780995,2012-05-23
3065,446,NA,104363,1337786301,2012-05-23
3066,446,NA,135755,1337786313,2012-05-23
3067,447,NA,135755,1353111723,2012-11-17
3068,447,NA,78254,1353125195,2012-11-17
3069,447,NA,22364,1353129679,2012-11-17
3070,447,NA,8128,1353129746,2012-11-17
3071,447,NA,100114,1353131747,2012-11-17
3072,447,NA,13530,1353133436,2012-11-17
3073,447,NA,14722,1353133462,2012-11-17
3074,447,NA,118497,1353137648,2012-11-17
3075,448,NA,135755,1354936460,2012-12-08
3076,448,NA,117471,1354939593,2012-12-08
3077,448,NA,15653,1354940816,2012-12-08
3078,448,NA,119012,1354946038,2012-12-08
3079,448,NA,104363,1354967408,2012-12-08
3080,449,NA,13169,1356970348,2013-01-01
3081,449,NA,135755,1356975894,2013-01-01
3082,449,NA,15653,1357036164,2013-01-01
3083,449,NA,70000,1357042860,2013-01-01
3084,449,NA,104363,1357055229,2013-01-01
3085,450,NA,135755,1359930112,2013-02-04
3086,450,NA,140658,1359934435,2013-02-04
3087,450,NA,3315,1359937348,2013-02-04
3088,450,NA,78495,1359938901,2013-02-04
3089,450,NA,77197,1359976379,2013-02-04
3090,450,NA,15653,1359978581,2013-02-04
3091,450,NA,119012,1359982137,2013-02-04
3092,451,NA,135755,1361145856,2013-02-18
3093,451,NA,140658,1361145912,2013-02-18
3094,451,NA,140473,1361147351,2013-02-18
3095,451,NA,118497,1361147359,2013-02-18
3096,451,NA,78495,1361150545,2013-02-18
3097,451,NA,7481,1361182647,2013-02-18
3098,452,NA,126127,1361828576,2013-02-26
3099,452,NA,135755,1361835182,2013-02-26
3100,452,NA,140473,1361839737,2013-02-26
3101,452,NA,118497,1361840125,2013-02-26
3102,452,NA,78495,1361841734,2013-02-26
3103,453,NA,119012,1362436547,2013-03-05
3104,453,NA,135755,1362440212,2013-03-05
3105,453,NA,140658,1362443317,2013-03-05
3106,453,NA,122259,1362444545,2013-03-05
3107,453,NA,118497,1362444831,2013-03-05
3108,453,NA,21765,1362446417,2013-03-05
3109,453,NA,78495,1362447189,2013-03-05
3110,453,NA,30523,1362486086,2013-03-05
3111,454,NA,119012,1362524865,2013-03-06
3112,454,NA,135755,1362525995,2013-03-06
3113,454,NA,140658,1362529915,2013-03-06
3114,454,NA,94656,1362530576,2013-03-06
3115,454,NA,96073,1362531034,2013-03-06
3116,454,NA,140473,1362531218,2013-03-06
3117,454,NA,78495,1362533020,2013-03-06
3118,454,NA,5547,1362544623,2013-03-06
3119,455,NA,15653,1362950866,2013-03-11
3120,455,NA,135755,1362957632,2013-03-11
3121,455,NA,77197,1362962556,2013-03-11
3122,455,NA,99499,1362963293,2013-03-11
3123,455,NA,96073,1362963467,2013-03-11
3124,455,NA,118497,1362963809,2013-03-11
3125,455,NA,78495,1362965285,2013-03-11
3126,456,NA,15653,1363037461,2013-03-12
3127,456,NA,135755,1363045612,2013-03-12
3128,456,NA,140658,1363048570,2013-03-12
3129,456,NA,140473,1363052490,2013-03-12
3130,456,NA,118497,1363052588,2013-03-12
3131,456,NA,78495,1363053805,2013-03-12
3132,457,NA,15653,1363210471,2013-03-14
3133,457,NA,119012,1363215239,2013-03-14
3134,457,NA,135755,1363216224,2013-03-14
3135,457,NA,140658,1363220591,2013-03-14
3136,457,NA,118497,1363222810,2013-03-14
3137,457,NA,104363,1363266102,2013-03-14
3138,458,NA,15653,1364247970,2013-03-26
3139,458,NA,135755,1364252763,2013-03-26
3140,458,NA,115850,1364258022,2013-03-26
3141,458,NA,143858,1364260356,2013-03-26
3142,458,NA,104363,1364304563,2013-03-26
3143,459,NA,15653,1364334232,2013-03-27
3144,459,NA,135755,1364339412,2013-03-27
3145,459,NA,140473,1364346512,2013-03-27
3146,459,NA,118497,1364346519,2013-03-27
3147,459,NA,78495,1364370445,2013-03-27
3148,459,NA,7481,1364379863,2013-03-27
3149,460,NA,15653,1365456756,2013-04-09
3150,460,NA,119012,1365461549,2013-04-09
3151,460,NA,140658,1365466862,2013-04-09
3152,460,NA,115850,1365467978,2013-04-09
3153,460,NA,94656,1365468015,2013-04-09
3154,461,NA,15653,1365715650,2013-04-12
3155,461,NA,119012,1365719162,2013-04-12
3156,461,NA,135755,1365724994,2013-04-12
3157,461,NA,77197,1365727167,2013-04-12
3158,461,NA,78495,1365731239,2013-04-12
3159,461,NA,118497,1365762187,2013-04-12
3160,462,NA,15653,1365976306,2013-04-15
3161,462,NA,140658,1365985243,2013-04-15
3162,462,NA,78495,1365993154,2013-04-15
3163,462,NA,94656,1366023742,2013-04-15
3164,462,NA,101296,1366029540,2013-04-15
3165,463,NA,15653,1366061786,2013-04-16
3166,463,NA,119012,1366065235,2013-04-16
3167,463,NA,135755,1366071284,2013-04-16
3168,463,NA,140473,1366073400,2013-04-16
3169,463,NA,78495,1366074973,2013-04-16
3170,463,NA,7481,1366108239,2013-04-16
3171,464,NA,15653,1366148488,2013-04-17
3172,464,NA,119012,1366151716,2013-04-17
3173,464,NA,135755,1366155698,2013-04-17
3174,464,NA,7481,1366193636,2013-04-17
3175,464,NA,104363,1366198926,2013-04-17
3176,465,NA,15653,1366580297,2013-04-22
3177,465,NA,119012,1366584411,2013-04-22
3178,465,NA,135755,1366586984,2013-04-22
3179,465,NA,151066,1366590601,2013-04-22
3180,465,NA,94656,1366590639,2013-04-22
3181,465,NA,96073,1366591231,2013-04-22
3182,465,NA,140473,1366591395,2013-04-22
3183,465,NA,118497,1366591433,2013-04-22
3184,465,NA,7481,1366627059,2013-04-22
3185,466,NA,15653,1366753751,2013-04-24
3186,466,NA,119012,1366756379,2013-04-24
3187,466,NA,135755,1366758224,2013-04-24
3188,466,NA,78495,1366766907,2013-04-24
3189,466,NA,30523,1366803467,2013-04-24
3190,467,NA,24539,1367081856,2013-04-28
3191,467,NA,4763,1367088650,2013-04-28
3192,467,NA,104363,1367093113,2013-04-28
3193,467,NA,125131,1367143387,2013-04-28
3194,467,NA,42449,1367143470,2013-04-28
3195,468,NA,38636,1367356789,2013-05-01
3196,468,NA,140658,1367367111,2013-05-01
3197,468,NA,151066,1367367909,2013-05-01
3198,468,NA,115850,1367367930,2013-05-01
3199,468,NA,118497,1367369006,2013-05-01
3200,468,NA,8240,1367384298,2013-05-01
3201,468,NA,7481,1367406522,2013-05-01
3202,469,NA,38636,1367529097,2013-05-03
3203,469,NA,140658,1367541117,2013-05-03
3204,469,NA,115850,1367541799,2013-05-03
3205,469,NA,143858,1367543528,2013-05-03
3206,469,NA,78495,1367544154,2013-05-03
3207,469,NA,19225,1367559072,2013-05-03
3208,470,NA,135755,1367799436,2013-05-06
3209,470,NA,140658,1367799455,2013-05-06
3210,470,NA,99499,1367801129,2013-05-06
3211,470,NA,140473,1367801636,2013-05-06
3212,470,NA,37214,1367817209,2013-05-06
3213,471,NA,38636,1368049659,2013-05-09
3214,471,NA,104363,1368055834,2013-05-09
3215,471,NA,140658,1368059462,2013-05-09
3216,471,NA,140473,1368061350,2013-05-09
3217,471,NA,115850,1368096081,2013-05-09
3218,471,NA,104363,1368110108,2013-05-09
3219,472,NA,135755,1368402852,2013-05-13
3220,472,NA,151066,1368405376,2013-05-13
3221,472,NA,78495,1368409879,2013-05-13
3222,472,NA,7481,1368439590,2013-05-13
3223,472,NA,104363,1368442569,2013-05-13
3224,472,NA,70000,1368446923,2013-05-13
3225,473,NA,140658,1368491739,2013-05-14
3226,473,NA,140439,1368493390,2013-05-14
3227,473,NA,7481,1368526021,2013-05-14
3228,473,NA,104363,1368530047,2013-05-14
3229,473,NA,27652,1368531614,2013-05-14
3230,474,NA,38636,1368567587,2013-05-15
3231,474,NA,135755,1368574368,2013-05-15
3232,474,NA,140658,1368577604,2013-05-15
3233,474,NA,94656,1368578405,2013-05-15
3234,474,NA,96073,1368579289,2013-05-15
3235,474,NA,118497,1368579564,2013-05-15
3236,474,NA,78495,1368580760,2013-05-15
3237,474,NA,7481,1368612766,2013-05-15
3238,475,NA,135755,1368660571,2013-05-16
3239,475,NA,140658,1368664489,2013-05-16
3240,475,NA,151066,1368665289,2013-05-16
3241,475,NA,140473,1368666119,2013-05-16
3242,475,NA,118497,1368666140,2013-05-16
3243,475,NA,115850,1368703739,2013-05-16
3244,475,NA,104363,1368708450,2013-05-16
3245,476,NA,135755,1369090685,2013-05-21
3246,476,NA,140658,1369096174,2013-05-21
3247,476,NA,88330,1369097040,2013-05-21
3248,476,NA,132541,1369097553,2013-05-21
3249,476,NA,118497,1369097744,2013-05-21
3250,476,NA,78495,1369098962,2013-05-21
3251,476,NA,7481,1369131964,2013-05-21
3252,476,NA,115850,1369135093,2013-05-21
3253,476,NA,151066,1369135117,2013-05-21
3254,476,NA,140439,1369135190,2013-05-21
3255,477,NA,38636,1369258736,2013-05-23
3256,477,NA,135755,1369264443,2013-05-23
3257,477,NA,94656,1369269739,2013-05-23
3258,477,NA,96073,1369272620,2013-05-23
3259,477,NA,118497,1369272919,2013-05-23
3260,477,NA,78495,1369282944,2013-05-23
3261,478,NA,135755,1369349612,2013-05-24
3262,478,NA,151066,1369355938,2013-05-24
3263,478,NA,94656,1369355950,2013-05-24
3264,478,NA,122259,1369356321,2013-05-24
3265,478,NA,140473,1369356669,2013-05-24
3266,478,NA,13169,1369356682,2013-05-24
3267,478,NA,143858,1369357672,2013-05-24
3268,478,NA,78495,1369358266,2013-05-24
3269,479,NA,135755,1369870499,2013-05-30
3270,479,NA,151066,1369874738,2013-05-30
3271,479,NA,115850,1369874747,2013-05-30
3272,479,NA,94656,1369874755,2013-05-30
3273,479,NA,118497,1369875587,2013-05-30
3274,479,NA,96687,1369910722,2013-05-30
3275,480,NA,140658,1370478794,2013-06-06
3276,480,NA,98466,1370479549,2013-06-06
3277,480,NA,94656,1370479704,2013-06-06
3278,480,NA,122259,1370480288,2013-06-06
3279,480,NA,140473,1370480788,2013-06-06
3280,480,NA,78495,1370481906,2013-06-06
3281,480,NA,7481,1370516114,2013-06-06
3282,480,NA,104363,1370527586,2013-06-06
3283,481,NA,135755,1370561332,2013-06-07
3284,481,NA,140658,1370564571,2013-06-07
3285,481,NA,98466,1370565716,2013-06-07
3286,481,NA,115850,1370565739,2013-06-07
3287,481,NA,122259,1370566732,2013-06-07
3288,482,NA,140658,1373329086,2013-07-09
3289,482,NA,140439,1373329790,2013-07-09
3290,482,NA,94656,1373329953,2013-07-09
3291,482,NA,140473,1373332926,2013-07-09
3292,482,NA,78495,1373334523,2013-07-09
3293,482,NA,115850,1373367084,2013-07-09
3294,482,NA,104363,1373371789,2013-07-09
3295,483,NA,135755,1373584798,2013-07-12
3296,483,NA,140658,1373588345,2013-07-12
3297,483,NA,94656,1373589114,2013-07-12
3298,483,NA,122259,1373589782,2013-07-12
3299,483,NA,140473,1373590117,2013-07-12
3300,484,NA,135755,1374794410,2013-07-26
3301,484,NA,140658,1374797590,2013-07-26
3302,484,NA,115850,1374798092,2013-07-26
3303,484,NA,122259,1374798757,2013-07-26
3304,484,NA,78495,1374806236,2013-07-26
3305,484,NA,7481,1374833687,2013-07-26
3306,485,NA,140658,1375402530,2013-08-02
3307,485,NA,94656,1375403208,2013-08-02
3308,485,NA,122259,1375404115,2013-08-02
3309,485,NA,78495,1375406407,2013-08-02
3310,485,NA,7481,1375438574,2013-08-02
3311,485,NA,115850,1375440051,2013-08-02
3312,486,NA,38636,1376257210,2013-08-12
3313,486,NA,135755,1376262351,2013-08-12
3314,486,NA,94656,1376267021,2013-08-12
3315,486,NA,122259,1376268237,2013-08-12
3316,486,NA,140473,1376268532,2013-08-12
3317,486,NA,78495,1376269960,2013-08-12
3318,487,NA,38636,1377466996,2013-08-26
3319,487,NA,140658,1377474115,2013-08-26
3320,487,NA,140473,1377476029,2013-08-26
3321,487,NA,113255,1377489221,2013-08-26
3322,487,NA,115850,1377494585,2013-08-26
3323,488,NA,38636,1379281773,2013-09-16
3324,488,NA,135755,1379285171,2013-09-16
3325,488,NA,140658,1379289796,2013-09-16
3326,488,NA,140473,1379292017,2013-09-16
3327,488,NA,104363,1379329794,2013-09-16
3328,489,NA,87355,1335578537,2012-04-28
3329,489,NA,42996,1335584977,2012-04-28
3330,489,NA,11223,1335585000,2012-04-28
3331,489,NA,7757,1335587188,2012-04-28
3332,489,NA,39871,1335590707,2012-04-28
3333,489,NA,72490,1335595392,2012-04-28
3334,489,NA,9227,1335595475,2012-04-28
3335,489,NA,9227,1335595503,2012-04-28
3336,489,NA,9227,1335595525,2012-04-28
3337,490,NA,87355,1337391769,2012-05-19
3338,490,NA,42996,1337402373,2012-05-19
3339,490,NA,85919,1337402447,2012-05-19
3340,490,NA,7757,1337402471,2012-05-19
3341,490,NA,1473,1337402506,2012-05-19
3342,490,NA,8981,1337410393,2012-05-19
3343,491,NA,127768,1341970912,2012-07-11
3344,491,NA,15749,1341971255,2012-07-11
3345,491,NA,103657,1341987481,2012-07-11
3346,491,NA,15150,1342002523,2012-07-11
3347,491,NA,1189,1342008783,2012-07-11
3348,492,NA,80593,1342326644,2012-07-15
3349,492,NA,2640,1342326663,2012-07-15
3350,492,NA,15150,1342330079,2012-07-15
3351,492,NA,1189,1342337681,2012-07-15
3352,492,NA,11402,1342337702,2012-07-15
3353,493,NA,46107,1333433965,2012-04-03
3354,493,NA,34656,1333435016,2012-04-03
3355,493,NA,94363,1333435590,2012-04-03
3356,493,NA,73305,1333443087,2012-04-03
3357,493,NA,78345,1333443387,2012-04-03
3358,493,NA,15796,1333443619,2012-04-03
3359,493,NA,31258,1333443991,2012-04-03
3360,493,NA,48359,1333444491,2012-04-03
3361,493,NA,94363,1333445764,2012-04-03
3362,493,NA,7726,1333461730,2012-04-03
3363,494,NA,22095,1333793667,2012-04-07
3364,494,NA,28995,1333794487,2012-04-07
3365,494,NA,133500,1333795273,2012-04-07
3366,494,NA,12908,1333810920,2012-04-07
3367,494,NA,7496,1333811805,2012-04-07
3368,495,NA,133500,1334032774,2012-04-10
3369,495,NA,46107,1334050103,2012-04-10
3370,495,NA,34656,1334051490,2012-04-10
3371,495,NA,34656,1334051490,2012-04-10
3372,495,NA,94363,1334052321,2012-04-10
3373,495,NA,48359,1334059509,2012-04-10
3374,496,NA,133500,1334717084,2012-04-18
3375,496,NA,22095,1334738814,2012-04-18
3376,496,NA,133500,1334743583,2012-04-18
3377,496,NA,3658,1334755985,2012-04-18
3378,496,NA,16082,1334756957,2012-04-18
3379,496,NA,133500,1334759521,2012-04-18
3380,496,NA,88833,1334763290,2012-04-18
3381,496,NA,3407,1334763348,2012-04-18
3382,497,NA,105034,1334860734,2012-04-20
3383,497,NA,133500,1334872939,2012-04-20
3384,497,NA,15356,1334912842,2012-04-20
3385,497,NA,133500,1334914874,2012-04-20
3386,497,NA,46107,1334927428,2012-04-20
3387,497,NA,34193,1334929024,2012-04-20
3388,497,NA,7757,1334929045,2012-04-20
3389,497,NA,57293,1334930377,2012-04-20
3390,497,NA,118818,1334931999,2012-04-20
3391,497,NA,16082,1334935958,2012-04-20
3392,498,NA,65287,1333939633,2012-04-09
3393,498,NA,120389,1333943031,2012-04-09
3394,498,NA,99815,1333943969,2012-04-09
3395,498,NA,117043,1333944632,2012-04-09
3396,498,NA,82984,1333948740,2012-04-09
3397,498,NA,63546,1333948758,2012-04-09
3398,498,NA,120389,1333949875,2012-04-09
3399,498,NA,65785,1333951744,2012-04-09
3400,498,NA,130432,1333953013,2012-04-09
3401,499,NA,120389,1334022035,2012-04-10
3402,499,NA,112915,1334039857,2012-04-10
3403,499,NA,105441,1334039877,2012-04-10
3404,499,NA,26087,1334056997,2012-04-10
3405,499,NA,63546,1334060604,2012-04-10
3406,499,NA,82984,1334062532,2012-04-10
3407,499,NA,50244,1334063204,2012-04-10
3408,499,NA,12909,1334063478,2012-04-10
3409,499,NA,130432,1334068506,2012-04-10
3410,500,NA,112915,1334108431,2012-04-11
3411,500,NA,26087,1334118460,2012-04-11
3412,500,NA,55181,1334119051,2012-04-11
3413,500,NA,34124,1334142706,2012-04-11
3414,500,NA,117043,1334146525,2012-04-11
3415,501,NA,75341,1334274937,2012-04-13
3416,501,NA,65287,1334275604,2012-04-13
3417,501,NA,120389,1334278419,2012-04-13
3418,501,NA,130027,1334280226,2012-04-13
3419,501,NA,63546,1334280246,2012-04-13
3420,501,NA,46637,1334280888,2012-04-13
3421,501,NA,90204,1334295007,2012-04-13
3422,501,NA,121256,1334316350,2012-04-13
3423,501,NA,21527,1334316523,2012-04-13
3424,501,NA,130432,1334317835,2012-04-13
3425,502,NA,75341,1334464658,2012-04-15
3426,502,NA,13566,1334470294,2012-04-15
3427,502,NA,50244,1334472954,2012-04-15
3428,502,NA,1289,1334473480,2012-04-15
3429,502,NA,130027,1334478073,2012-04-15
3430,503,NA,75341,1334544439,2012-04-16
3431,503,NA,74379,1334557625,2012-04-16
3432,503,NA,90534,1334563868,2012-04-16
3433,503,NA,54687,1334566753,2012-04-16
3434,503,NA,130432,1334568746,2012-04-16
3435,504,NA,75341,1334619270,2012-04-17
3436,504,NA,65287,1334619611,2012-04-17
3437,504,NA,63546,1334623292,2012-04-17
3438,504,NA,112915,1334637711,2012-04-17
3439,504,NA,26087,1334637751,2012-04-17
3440,504,NA,105441,1334637776,2012-04-17
3441,504,NA,23204,1334660906,2012-04-17
3442,504,NA,63546,1334665581,2012-04-17
3443,504,NA,82984,1334665603,2012-04-17
3444,504,NA,82235,1334666718,2012-04-17
3445,504,NA,111140,1334666924,2012-04-17
3446,504,NA,27414,1334666971,2012-04-17
3447,504,NA,65287,1334669447,2012-04-17
3448,504,NA,59530,1334669487,2012-04-17
3449,505,NA,26087,1334712946,2012-04-18
3450,505,NA,54455,1334713998,2012-04-18
3451,505,NA,112915,1334714293,2012-04-18
3452,505,NA,55181,1334722774,2012-04-18
3453,505,NA,28796,1334724574,2012-04-18
3454,505,NA,21527,1334746173,2012-04-18
3455,505,NA,51928,1334746208,2012-04-18
3456,505,NA,21527,1334746223,2012-04-18
3457,506,NA,75341,1334793232,2012-04-19
3458,506,NA,65287,1334793755,2012-04-19
3459,506,NA,120389,1334796089,2012-04-19
3460,506,NA,117043,1334797940,2012-04-19
3461,506,NA,130027,1334797959,2012-04-19
3462,506,NA,63546,1334797975,2012-04-19
3463,506,NA,112915,1334799748,2012-04-19
3464,506,NA,28796,1334822604,2012-04-19
3465,506,NA,121256,1334828555,2012-04-19
3466,506,NA,79675,1334829053,2012-04-19
3467,506,NA,130432,1334840740,2012-04-19
3468,507,NA,32374,1334896036,2012-04-20
3469,507,NA,54687,1334901919,2012-04-20
3470,507,NA,65287,1334909142,2012-04-20
3471,507,NA,120389,1334911004,2012-04-20
3472,507,NA,21086,1334911897,2012-04-20
3473,507,NA,97631,1334923939,2012-04-20
3474,507,NA,94504,1334924745,2012-04-20
3475,507,NA,79719,1334927216,2012-04-20
3476,507,NA,12909,1334929526,2012-04-20
3477,507,NA,12909,1334929542,2012-04-20
3478,507,NA,130432,1334933704,2012-04-20
3479,508,NA,75341,1335225161,2012-04-24
3480,508,NA,65287,1335225177,2012-04-24
3481,508,NA,50244,1335227501,2012-04-24
3482,508,NA,130027,1335228219,2012-04-24
3483,508,NA,112915,1335232183,2012-04-24
3484,508,NA,26087,1335245032,2012-04-24
3485,508,NA,96059,1335265857,2012-04-24
3486,509,NA,75341,1335313666,2012-04-25
3487,509,NA,65287,1335314015,2012-04-25
3488,509,NA,130027,1335316134,2012-04-25
3489,509,NA,63546,1335316163,2012-04-25
3490,509,NA,63546,1335316163,2012-04-25
3491,509,NA,99815,1335316181,2012-04-25
3492,509,NA,82984,1335316194,2012-04-25
3493,509,NA,112915,1335318433,2012-04-25
3494,509,NA,46637,1335318625,2012-04-25
3495,509,NA,28796,1335351009,2012-04-25
3496,509,NA,96059,1335351653,2012-04-25
3497,509,NA,121256,1335353734,2012-04-25
3498,509,NA,130432,1335358797,2012-04-25
3499,510,NA,75341,1335399733,2012-04-26
3500,510,NA,65287,1335399766,2012-04-26
3501,510,NA,50244,1335402192,2012-04-26
3502,510,NA,130027,1335403007,2012-04-26
3503,510,NA,82984,1335403027,2012-04-26
3504,510,NA,63546,1335403040,2012-04-26
3505,510,NA,81200,1335404699,2012-04-26
3506,510,NA,46637,1335405119,2012-04-26
3507,510,NA,112915,1335405137,2012-04-26
3508,511,NA,75341,1335484779,2012-04-27
3509,511,NA,65287,1335485088,2012-04-27
3510,511,NA,50244,1335487847,2012-04-27
3511,511,NA,117043,1335489745,2012-04-27
3512,511,NA,130027,1335490708,2012-04-27
3513,511,NA,112915,1335491311,2012-04-27
3514,511,NA,46637,1335505046,2012-04-27
3515,511,NA,18237,1335506148,2012-04-27
3516,511,NA,96059,1335506632,2012-04-27
3517,511,NA,54455,1335507111,2012-04-27
3518,511,NA,82984,1335525497,2012-04-27
3519,511,NA,63546,1335525509,2012-04-27
3520,511,NA,130027,1335527663,2012-04-27
3521,511,NA,99815,1335527763,2012-04-27
3522,511,NA,2640,1335530706,2012-04-27
3523,511,NA,130432,1335540135,2012-04-27
3524,512,NA,105441,1335855376,2012-05-01
3525,512,NA,52296,1335872040,2012-05-01
3526,512,NA,99815,1335872706,2012-05-01
3527,512,NA,82984,1335872716,2012-05-01
3528,512,NA,45940,1335875454,2012-05-01
3529,512,NA,51928,1335875509,2012-05-01
3530,512,NA,21527,1335875522,2012-05-01
3531,512,NA,121256,1335875538,2012-05-01
3532,512,NA,82984,1335875551,2012-05-01
3533,513,NA,75341,1336005148,2012-05-03
3534,513,NA,65287,1336005737,2012-05-03
3535,513,NA,21527,1336006932,2012-05-03
3536,513,NA,121256,1336006945,2012-05-03
3537,513,NA,51928,1336007014,2012-05-03
3538,513,NA,82984,1336007038,2012-05-03
3539,513,NA,117043,1336008637,2012-05-03
3540,513,NA,130027,1336008655,2012-05-03
3541,513,NA,82984,1336009777,2012-05-03
3542,513,NA,46637,1336010577,2012-05-03
3543,513,NA,112915,1336010665,2012-05-03
3544,513,NA,82849,1336022377,2012-05-03
3545,513,NA,23204,1336023737,2012-05-03
3546,513,NA,63546,1336040357,2012-05-03
3547,513,NA,121256,1336042480,2012-05-03
3548,513,NA,21527,1336042496,2012-05-03
3549,514,NA,75341,1336089398,2012-05-04
3550,514,NA,65287,1336091017,2012-05-04
3551,514,NA,50244,1336094539,2012-05-04
3552,514,NA,117043,1336095570,2012-05-04
3553,514,NA,130027,1336095700,2012-05-04
3554,514,NA,54455,1336096818,2012-05-04
3555,514,NA,112915,1336096971,2012-05-04
3556,514,NA,55181,1336110740,2012-05-04
3557,514,NA,28796,1336112189,2012-05-04
3558,514,NA,82984,1336135591,2012-05-04
3559,514,NA,63546,1336135612,2012-05-04
3560,514,NA,100627,1336137542,2012-05-04
3561,514,NA,120697,1336139713,2012-05-04
3562,514,NA,27414,1336140180,2012-05-04
3563,515,NA,27414,1336294969,2012-05-06
3564,515,NA,7569,1336295964,2012-05-06
3565,515,NA,928,1336304594,2012-05-06
3566,515,NA,12909,1336312005,2012-05-06
3567,515,NA,14060,1336312024,2012-05-06
3568,515,NA,130432,1336313723,2012-05-06
3569,516,NA,75341,1336434580,2012-05-08
3570,516,NA,65287,1336435342,2012-05-08
3571,516,NA,120389,1336437835,2012-05-08
3572,516,NA,82984,1336438946,2012-05-08
3573,516,NA,130027,1336439460,2012-05-08
3574,516,NA,63546,1336441621,2012-05-08
3575,516,NA,112915,1336442259,2012-05-08
3576,516,NA,46637,1336454519,2012-05-08
3577,516,NA,54455,1336455730,2012-05-08
3578,516,NA,57698,1336456142,2012-05-08
3579,516,NA,26087,1336456777,2012-05-08
3580,516,NA,23204,1336477549,2012-05-08
3581,516,NA,117043,1336478893,2012-05-08
3582,516,NA,2723,1336480652,2012-05-08
3583,516,NA,12909,1336481057,2012-05-08
3584,516,NA,50839,1336481670,2012-05-08
3585,516,NA,130432,1336487405,2012-05-08
3586,517,NA,65287,1336524836,2012-05-09
3587,517,NA,68317,1336527648,2012-05-09
3588,517,NA,120389,1336527664,2012-05-09
3589,517,NA,130027,1336531299,2012-05-09
3590,517,NA,112915,1336532322,2012-05-09
3591,517,NA,116932,1336558317,2012-05-09
3592,517,NA,63546,1336562101,2012-05-09
3593,518,NA,17782,1336625576,2012-05-10
3594,518,NA,112915,1336627370,2012-05-10
3595,518,NA,63546,1336646932,2012-05-10
3596,518,NA,82984,1336648204,2012-05-10
3597,518,NA,21527,1336648273,2012-05-10
3598,518,NA,121256,1336648411,2012-05-10
3599,518,NA,130432,1336651696,2012-05-10
3600,519,NA,75341,1336693867,2012-05-11
3601,519,NA,75341,1336693867,2012-05-11
3602,519,NA,65287,1336694372,2012-05-11
3603,519,NA,120389,1336697085,2012-05-11
3604,519,NA,117043,1336698025,2012-05-11
3605,519,NA,105441,1336713696,2012-05-11
3606,519,NA,26087,1336714727,2012-05-11
3607,519,NA,28796,1336715418,2012-05-11
3608,519,NA,96059,1336715976,2012-05-11
3609,519,NA,116932,1336738206,2012-05-11
3610,519,NA,23204,1336738514,2012-05-11
3611,519,NA,130027,1336741330,2012-05-11
3612,519,NA,21527,1336741993,2012-05-11
3613,519,NA,121256,1336742021,2012-05-11
3614,519,NA,21527,1336742042,2012-05-11
3615,519,NA,130432,1336745898,2012-05-11
3616,520,NA,75341,1337039170,2012-05-15
3617,520,NA,120389,1337041977,2012-05-15
3618,520,NA,68317,1337042008,2012-05-15
3619,520,NA,112915,1337047181,2012-05-15
3620,520,NA,105441,1337073335,2012-05-15
3621,520,NA,12909,1337081371,2012-05-15
3622,520,NA,100761,1337081413,2012-05-15
3623,520,NA,130432,1337088295,2012-05-15
3624,520,NA,110396,1337094318,2012-05-15
3625,521,NA,75341,1337125243,2012-05-16
3626,521,NA,65287,1337125678,2012-05-16
3627,521,NA,120389,1337128069,2012-05-16
3628,521,NA,63546,1337129565,2012-05-16
3629,521,NA,130027,1337129668,2012-05-16
3630,521,NA,117043,1337131184,2012-05-16
3631,521,NA,99815,1337131580,2012-05-16
3632,521,NA,112915,1337132759,2012-05-16
3633,521,NA,96059,1337145081,2012-05-16
3634,521,NA,63546,1337170389,2012-05-16
3635,521,NA,82984,1337170726,2012-05-16
3636,521,NA,35737,1337173753,2012-05-16
3637,521,NA,12909,1337177726,2012-05-16
3638,521,NA,14060,1337177758,2012-05-16
3639,521,NA,24435,1337177840,2012-05-16
3640,521,NA,110396,1337178862,2012-05-16
3641,521,NA,130432,1337180498,2012-05-16
3642,522,NA,75341,1337212280,2012-05-17
3643,522,NA,65287,1337212828,2012-05-17
3644,522,NA,50244,1337215131,2012-05-17
3645,522,NA,130027,1337216481,2012-05-17
3646,522,NA,112915,1337219004,2012-05-17
3647,522,NA,105441,1337233173,2012-05-17
3648,522,NA,54455,1337234897,2012-05-17
